TAXON_ORDER	CATEGORY	SPECIES_CODE	PRIMARY_COM_NAME	SCI_NAME	ORDER1	FAMILY	SPECIES_GROUP	REPORT_AS	ott_id	name	rank	tax_sources	flags	match_type	bio_concept_code
31384	species	sthsee3	West African Seedeater	Crithagra canicapilla	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			4131510	Crithagra canicapilla	species	gbif:6100987,irmng:10692335		canonical_match	115CB3F4
31388	species	sthsee2	Streaky-headed Seedeater	Crithagra gularis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			903272	Serinus gularis	species	ncbi:163844,gbif:6100998,irmng:10217369	sibling_higher	synonym_match	12E75955
31394	species	reisee1	Reichard's Seedeater	Crithagra reichardi	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			901363	Serinus reichardi	species	ncbi:552625,gbif:6100974,irmng:10217375	sibling_higher	synonym_match	E9A83FB4
31397	species	brrsee1	Brown-rumped Seedeater	Crithagra tristriata	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597412	Crithagra tristriata	species	gbif:6101000,irmng:10591244		canonical_match	30384990
31398	species	yemser1	Yemen Serin	Crithagra menachensis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597410	Crithagra menachensis	species	gbif:6100978,irmng:10217374		canonical_match	5C0BF88F
31399	species	ankser2	Ankober Serin	Crithagra ankoberensis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597411	Crithagra ankoberensis	species	gbif:6100989,irmng:10223377		canonical_match	F422B222
31400	species	capsis2	Cape Siskin	Crithagra totta	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			399227	Serinus totta	species	ncbi:280047,gbif:6100995,irmng:11008752	sibling_higher	synonym_match	0B5B5E28
31401	species	drasis2	Drakensberg Siskin	Crithagra symonsi	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597406	Crithagra symonsi	species	gbif:6100982,irmng:10591243		canonical_match	875794B9
31403	species	twite1	Twite	Linaria flavirostris	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			6379	Linaria flavirostris	species	ncbi:90717,worms:232062,gbif:7668711,gbif:8842327,irmng:10217332		canonical_match	6CD4E38E
31412	species	eurlin1	Eurasian Linnet	Linaria cannabina	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			637969	Linaria cannabina	species	ncbi:160757,worms:558535,gbif:8104397,irmng:10460802		canonical_match	32635892
31421	species	yemlin1	Yemen Linnet	Linaria yemenensis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597397	Linaria yemenensis	species	gbif:8428249,irmng:10217067		canonical_match	FFC77162
31422	species	warlin1	Warsangli Linnet	Linaria johannis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597403	Linaria johannis	species	gbif:8026134,irmng:10217333		canonical_match	3E8BDBBA
31423	species	comred	Common Redpoll	Acanthis flammea	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			38566	Acanthis flammea	species	ncbi:54769,worms:558537,gbif:5231630,irmng:11429815		canonical_match	A2BB98A9
31428	species	lesred1	Lesser Redpoll	Acanthis cabaret	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			893125	Acanthis cabaret	species	ncbi:1603565		canonical_match	D41F1614
31430	species	hoared	Hoary Redpoll	Acanthis hornemanni	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			6367	Acanthis hornemanni	species	ncbi:90719,gbif:5231646,irmng:11234676		canonical_match	D23A3F75
31436	species	parcro2	Parrot Crossbill	Loxia pytyopsittacus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			438238	Loxia pytyopsittacus	species	ncbi:127974,gbif:2494154,irmng:11010333		canonical_match	CAAD3E23
31437	species	scocro1	Scottish Crossbill	Loxia scotica	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			682433	Loxia scotica	species	ncbi:85150,gbif:2494177,irmng:10765698		canonical_match	74FCC44D
31438	species	redcro	Red Crossbill	Loxia curvirostra	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			298778	Loxia curvirostra	species	ncbi:64802,gbif:9629160,irmng:10967943		canonical_match	135564AA
31477	species	redcro9	Cassia Crossbill	Loxia sinesciuris	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			7661197	Loxia sinesciuris	species	gbif:9308032		canonical_match	5627C990
31479	species	hiscro	Hispaniolan Crossbill	Loxia megaplaga	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597418	Loxia megaplaga	species	gbif:2494178,irmng:10973669		canonical_match	30E7CF04
31480	species	whwcro	White-winged Crossbill	Loxia leucoptera	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			1060528	Loxia leucoptera	species	ncbi:96539,gbif:8144830,irmng:11177947		canonical_match	80C297E6
31484	species	mouser1	Mountain Serin	Chrysocorythus estherae	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			455544	Serinus estherae	species	ncbi:1105372,gbif:7993210,irmng:10862276	sibling_higher	synonym_match	8D3F1DF1
31491	species	eurgol	European Goldfinch	Carduelis carduelis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			1083719	Carduelis carduelis	species	ncbi:37600,worms:558536,gbif:2494686,irmng:10594368		canonical_match	1B235E00
31506	species	citfin1	Citril Finch	Carduelis citrinella	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			119724	Carduelis citrinella	species	ncbi:632108,gbif:2494632		canonical_match	3900000000000
31507	species	corfin1	Corsican Finch	Carduelis corsicana	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			119725	Carduelis corsicana	species	ncbi:632109,gbif:4408961		canonical_match	E2BF60CF
31508	species	eurser1	European Serin	Serinus serinus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			1083724	Serinus serinus	species	ncbi:37602,gbif:2494200,irmng:10939965	sibling_higher	canonical_match	C3227709
31510	species	comcan	Island Canary	Serinus canaria	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			464865	Serinus canaria	species	ncbi:9135,gbif:2494303,irmng:10857515	sibling_higher	canonical_match	191B68BC
31512	species	fifser1	Fire-fronted Serin	Serinus pusillus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			328909	Serinus pusillus	species	ncbi:163852,gbif:2494194,irmng:10593419	sibling_higher	canonical_match	FB1C44D5
31513	species	syrser1	Syrian Serin	Serinus syriacus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			399225	Serinus syriacus	species	ncbi:280046,gbif:5231561,irmng:11164137	sibling_higher	canonical_match	9.5594E+020
31515	species	yeccan1	Yellow-crowned Canary	Serinus flavivertex	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			969217	Serinus flavivertex	species	ncbi:303875,gbif:7341660	sibling_higher	canonical_match	DCFFEEC1
31519	species	capcan1	Cape Canary	Serinus canicollis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			903284	Serinus canicollis	species	ncbi:163849,gbif:5231530,irmng:10223379	sibling_higher	canonical_match	E6C3FA67
31523	species	abysis1	Ethiopian Siskin	Serinus nigriceps	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597417	Serinus nigriceps	species	gbif:5231529,irmng:10718822	sibling_higher	canonical_match	E211621B
31524	species	bkhcan2	Black-headed Canary	Serinus alario	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			471169	Serinus alario	species	ncbi:273490,gbif:5231512,irmng:10223376	sibling_higher	canonical_match	CA9E354B
31528	species	tibser1	Tibetan Serin	Spinus thibetanus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			903269	Serinus thibetanus	species	ncbi:163846,gbif:7935869,irmng:10765740	sibling_higher	synonym_match	B9024775
31529	species	eursis	Eurasian Siskin	Spinus spinus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			167338	Spinus spinus	species	ncbi:160760,worms:558538,gbif:6092830,irmng:10213240		canonical_match	9820CECA
31530	species	pinsis	Pine Siskin	Spinus pinus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			559264	Spinus pinus	species	ncbi:2201931,gbif:5231635,irmng:10191753		canonical_match	B48335B1
31537	species	blcsis1	Black-capped Siskin	Spinus atriceps	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597384	Spinus atriceps	species	ncbi:175928,gbif:6092792,irmng:10765128		canonical_match	AD3AEB2F
31539	species	blhsis1	Black-headed Siskin	Spinus notatus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			559258	Spinus notatus	species	ncbi:54772,gbif:7341794,irmng:10217334		canonical_match	47188991
31543	species	antsis1	Antillean Siskin	Spinus dominicensis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			3597390	Spinus dominicensis	species	ncbi:175929,gbif:6092767,irmng:10217331		canonical_match	326347A8
31544	species	lesgol	Lesser Goldfinch	Spinus psaltria	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			957575	Spinus psaltria	species	ncbi:54559,gbif:5231647,irmng:10931411		canonical_match	CD5C21CA
31550	species	lawgol	Lawrence's Goldfinch	Spinus lawrencei	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			913590	Spinus lawrencei	species	ncbi:285242,gbif:5231643,irmng:10590495		canonical_match	C27D9E26
31551	species	amegfi	American Goldfinch	Spinus tristis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			559260	Spinus tristis	species	ncbi:54773,gbif:5231640,irmng:11074857		canonical_match	C9ABA616
31559	species	andsis1	Andean Siskin	Spinus spinescens	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			559266	Spinus spinescens	species	ncbi:54776,gbif:7341772,irmng:11293397		canonical_match	56FF55E5
31562	species	yefsis1	Yellow-faced Siskin	Spinus yarrellii	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			6375	Spinus yarrellii	species	ncbi:90714,gbif:6092655,irmng:10217066		canonical_match	9C5F13F6
31563	species	yebsis1	Yellow-bellied Siskin	Spinus xanthogastrus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			381385	Spinus xanthogastrus	species	ncbi:54560,gbif:7341765,irmng:11037220		canonical_match	8E56A1C6
31566	species	redsis1	Red Siskin	Spinus cucullatus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			1047669	Spinus cucullatus	species	ncbi:273489,gbif:5845578,irmng:11217914		canonical_match	8B583CC8
31567	species	thbsis1	Thick-billed Siskin	Spinus crassirostris	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			559268	Spinus crassirostris	species	ncbi:54777,gbif:7341760,irmng:10217330		canonical_match	9B6C51A1
31570	species	hoosis1	Hooded Siskin	Spinus magellanicus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			38571	Spinus magellanicus	species	ncbi:54768,gbif:7341745,irmng:10980139		canonical_match	77CB59D7
31582	species	safsis1	Saffron Siskin	Spinus siemiradzkii	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			550149	Spinus siemiradzkii	species	ncbi:552614,gbif:6092516,irmng:11095284		canonical_match	3304398B
31583	species	olisis1	Olivaceous Siskin	Spinus olivaceus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			238138	Spinus olivaceus	species	ncbi:285239,gbif:6092509,irmng:10765683		canonical_match	01BC8E6F
31585	species	blasis1	Black Siskin	Spinus atratus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			637971	Spinus atratus	species	ncbi:160755,gbif:6092503,irmng:10652064		canonical_match	2124235E
31586	species	yersis1	Yellow-rumped Siskin	Spinus uropygialis	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			550145	Spinus uropygialis	species	ncbi:552615,gbif:6092495,irmng:11196363		canonical_match	53959D67
31588	species	blcsis2	Black-chinned Siskin	Spinus barbatus	Passeriformes	Fringillidae (Finches, Euphonias, and Allies)			637970	Spinus barbatus	species	ncbi:160756,gbif:6092488,irmng:10919978		canonical_match	AE31F0F3
31592	species	laplon	Lapland Longspur	Calcarius lapponicus	Passeriformes	Calcariidae (Longspurs and Snow Buntings)	Longspurs and Snow Buntings		420995	Calcarius lapponicus	species	ncbi:135424,worms:383230,gbif:2491678,irmng:10197116	sibling_higher	canonical_match	3534E4CE
31596	species	chclon	Chestnut-collared Longspur	Calcarius ornatus	Passeriformes	Calcariidae (Longspurs and Snow Buntings)			765406	Calcarius ornatus	species	ncbi:198940,gbif:2491677,irmng:10459435	sibling_higher	canonical_match	B64C1B1D
31597	species	smilon	Smith's Longspur	Calcarius pictus	Passeriformes	Calcariidae (Longspurs and Snow Buntings)			1002233	Calcarius pictus	species	ncbi:371908,gbif:2491684,irmng:10197117	sibling_higher	canonical_match	D307C9A0
31598	species	mcclon	McCown's Longspur	Rhynchophanes mccownii	Passeriformes	Calcariidae (Longspurs and Snow Buntings)			948132	Calcarius mccownii	species	ncbi:194939,gbif:6093927,irmng:11181555	sibling_higher	synonym_match	61E5A0E3
31600	species	snobun	Snow Bunting	Plectrophenax nivalis	Passeriformes	Calcariidae (Longspurs and Snow Buntings)			453764	Plectrophenax nivalis	species	ncbi:161627,worms:383228,gbif:2491719,irmng:11128638		canonical_match	9BEBC025
31606	species	mckbun	McKay's Bunting	Plectrophenax hyperboreus	Passeriformes	Calcariidae (Longspurs and Snow Buntings)			951125	Plectrophenax hyperboreus	species	ncbi:371921,gbif:2491718,irmng:10197118		canonical_match	85BA79C0
31609	species	rottan2	Rosy Thrush-Tanager	Rhodinocichla rosea	Passeriformes	Rhodinocichlidae (Thrush-Tanager)	Thrush-Tanager		817637	Rhodinocichla rosea	species	ncbi:58203,gbif:2488552,irmng:10860793		canonical_match	358DFBA2
31615	species	brrbun1	Brown-rumped Bunting	Emberiza affinis	Passeriformes	Emberizidae (Old World Buntings)	Old World Buntings		995746	Emberiza affinis	species	ncbi:571885,gbif:2491577,irmng:10962153		canonical_match	BB11EE7F
31620	species	crebun1	Crested Bunting	Emberiza lathami	Passeriformes	Emberizidae (Old World Buntings)			922666	Melophus lathami	species	ncbi:460227,gbif:6100799,irmng:10215755		synonym_match	2A4F0DB3
31621	species	blhbun1	Black-headed Bunting	Emberiza melanocephala	Passeriformes	Emberizidae (Old World Buntings)			178468	Emberiza melanocephala	species	ncbi:357696,gbif:9613112,irmng:11189577		canonical_match	E2D2CB88
31622	species	rehbun1	Red-headed Bunting	Emberiza bruniceps	Passeriformes	Emberizidae (Old World Buntings)			178473	Emberiza bruniceps	species	ncbi:357695,gbif:2491521,irmng:11242006		canonical_match	DBF8D184
31625	species	corbun1	Corn Bunting	Emberiza calandra	Passeriformes	Emberizidae (Old World Buntings)			6520265	Emberiza calandra	-	additions-6520264-6520323:6520265	-	new_taxon_amendment	9A87EBB0
31626	species	chebun2	Chestnut-eared Bunting	Emberiza fucata	Passeriformes	Emberizidae (Old World Buntings)			802893	Emberiza fucata	species	ncbi:337179,gbif:2491548,irmng:10214931		canonical_match	465C35EF
31630	species	tibbun1	Tibetan Bunting	Emberiza koslowi	Passeriformes	Emberizidae (Old World Buntings)			3597245	Emberiza koslowi	species	ncbi:1651231,gbif:2491483,irmng:10215475		canonical_match	7A04D64E
31631	species	rubbun1	Rufous-backed Bunting	Emberiza jankowskii	Passeriformes	Emberizidae (Old World Buntings)			679102	Emberiza jankowskii	species	ncbi:504299,gbif:2491516,irmng:10215474		canonical_match	487A512B
31632	species	rocbun1	Rock Bunting	Emberiza cia	Passeriformes	Emberizidae (Old World Buntings)			846944	Emberiza cia	species	ncbi:504296,gbif:2491498,irmng:10214928		canonical_match	4836E64E
31637	species	godbun1	Godlewski's Bunting	Emberiza godlewskii	Passeriformes	Emberizidae (Old World Buntings)			972940	Emberiza godlewskii	species	ncbi:460201,gbif:2491510,irmng:11278597		canonical_match	EF5E5726
31645	species	meabun1	Meadow Bunting	Emberiza cioides	Passeriformes	Emberizidae (Old World Buntings)			367092	Emberiza cioides	species	ncbi:260902,gbif:2491538,irmng:10923283		canonical_match	2D55EC45
31651	species	cirbun1	Cirl Bunting	Emberiza cirlus	Passeriformes	Emberizidae (Old World Buntings)			845178	Emberiza cirlus	species	ncbi:100457,gbif:7626513,irmng:11026365		canonical_match	9AAB8C21
31654	species	chbbun1	White-capped Bunting	Emberiza stewarti	Passeriformes	Emberizidae (Old World Buntings)			972937	Emberiza stewarti	species	ncbi:460202,gbif:2491489,irmng:11232294		canonical_match	E272C456
31655	species	yellow2	Yellowhammer	Emberiza citrinella	Passeriformes	Emberizidae (Old World Buntings)			828708	Emberiza citrinella	species	ncbi:37595,gbif:2491534,irmng:10583076		canonical_match	56FB47C0
31659	species	pinbun	Pine Bunting	Emberiza leucocephalos	Passeriformes	Emberizidae (Old World Buntings)			46691	Emberiza leucocephalos	species	ncbi:504300,gbif:2491472,irmng:11003935		canonical_match	43EF3EA7
31663	species	gyhbun1	Gray-necked Bunting	Emberiza buchanani	Passeriformes	Emberizidae (Old World Buntings)			846937	Emberiza buchanani	species	ncbi:504291,gbif:9566476,irmng:11326850		canonical_match	CF70007E
31667	species	cinbun1	Cinereous Bunting	Emberiza cineracea	Passeriformes	Emberizidae (Old World Buntings)			699946	Emberiza cineracea	species	ncbi:1118552,gbif:2491469,irmng:11394679		canonical_match	7C5AC300
31670	species	ortbun1	Ortolan Bunting	Emberiza hortulana	Passeriformes	Emberizidae (Old World Buntings)			145223	Emberiza hortulana	species	ncbi:498208,gbif:2491482,irmng:10592524		canonical_match	47210561
31672	species	crebun2	Cretzschmar's Bunting	Emberiza caesia	Passeriformes	Emberizidae (Old World Buntings)			679086	Emberiza caesia	species	ncbi:504293,gbif:2491490,irmng:10214925		canonical_match	A7F3E6AE
31674	species	cabbun1	Cabanis's Bunting	Emberiza cabanisi	Passeriformes	Emberizidae (Old World Buntings)			846938	Emberiza cabanisi	species	ncbi:504292,gbif:2491526,irmng:10214924		canonical_match	45059BE8
31677	species	gobbun1	Golden-breasted Bunting	Emberiza flaviventris	Passeriformes	Emberizidae (Old World Buntings)			536142	Emberiza flaviventris	species	ncbi:194943,gbif:2491478,irmng:10214930		canonical_match	D1C1A026
31682	species	sombun1	Somali Bunting	Emberiza poliopleura	Passeriformes	Emberizidae (Old World Buntings)			3597241	Fringillaria poliopleura	species	ncbi:1651232,gbif:2491576,irmng:10215476		synonym_match	72386016
31683	species	capbun1	Cape Bunting	Emberiza capensis	Passeriformes	Emberizidae (Old World Buntings)			679088	Emberiza capensis	species	ncbi:504294,gbif:2491596,irmng:10891113		canonical_match	D666C57A
